,year,bid,maxirr_season,crop,irrig_method,yield_pychamp_bu,yield_aquacrop_bu
471,2013,b136,279.6129278,corn,1,2.17041059,25013.40667716865
472,2013,b137,279.57318610000004,corn,1,2.17030091,25013.406784179857
473,2013,b138,279.5030064,corn,1,2.15798974,25013.38686399249
474,2013,b139,0.0,corn,0,0.34032545,N/A
475,2013,b140,279.6171914,corn,1,2.17669982,25013.40667716865
476,2013,b141,176.6038163,others,1,0.74055059,N/A
477,2013,b142,279.6257506,corn,1,2.17672292,25013.40667716865
478,2013,b143,176.533348,others,1,0.74052433,N/A
479,2013,b144,279.637568,corn,1,2.17047858,25013.40685816762
480,2013,b145,279.4152019,corn,1,2.1698645,25003.77812782623
481,2013,b146,279.3969458,corn,1,2.16981403,25003.690507580508
482,2013,b147,279.629116,corn,1,2.17045526,25013.40685816762
483,2013,b148,279.6285665,corn,1,2.17045374,25013.40685816762
484,2013,b149,279.2109523,corn,1,2.16929932,25002.73621786019
485,2013,b150,279.5030064,corn,1,2.15798974,25013.38686399249
486,2013,b151,279.5030064,corn,1,2.15798974,25013.38686399249
487,2013,b152,279.4522395,corn,1,2.17544189,25003.985869987948
488,2013,b153,178.3380296,others,1,0.74107605,N/A
489,2013,b154,0.0,others,0,0.54466456,N/A
490,2013,b155,178.3380296,others,1,0.74107605,N/A
491,2013,b156,279.6056268,corn,1,2.17149217,25013.40667716865
492,2013,b157,279.6041254,corn,1,2.17148804,25013.40667716865
493,2013,b158,279.6021921,corn,1,2.17148273,25013.40667716865
494,2013,b159,0.0,others,0,0.54170629,N/A
495,2013,b160,279.3077926,corn,1,2.17067224,25003.235113379164
496,2013,b161,279.6347069,corn,1,2.17047068,25013.40685816762
497,2013,b162,279.6614554,corn,1,2.17054447,25013.40685816762
498,2013,b163,279.5795846,corn,1,2.17578698,25013.406784179857
499,2013,b164,279.2520831,corn,1,2.17489864,25002.941874376636
500,2013,b165,279.2648511,corn,1,2.17493332,25003.014364801984
501,2013,b166,279.5966168,corn,1,2.1714674,25013.40667716865
502,2013,b167,177.41590129999997,others,1,0.7401406,N/A
503,2013,b168,279.7053341,corn,1,2.17176614,25013.417228816346
504,2013,b169,0.0,corn,0,0.38766169,N/A
505,2013,b170,279.6769712,corn,1,2.17168823,25013.40685816762
506,2013,b171,0.0,corn,0,0.38365541,N/A
507,2013,b172,0.0,corn,0,0.38365541,N/A
508,2013,b173,279.47791259999997,corn,1,2.15705411,25004.096231798634
509,2013,b174,0.0,others,0,0.54096341,N/A
510,2013,b175,279.5873221,corn,1,2.17033993,25013.406784179857
511,2013,b176,279.636356,corn,1,2.17047523,25013.40685816762
512,2013,b177,279.2438154,corn,1,2.17487617,25002.913683228624
513,2013,b178,279.2646034,corn,1,2.17493265,25003.014364801984
514,2013,b179,279.2731052,corn,1,2.17495574,25003.057829199533
515,2013,b180,0.0,others,0,0.54170629,N/A
516,2013,b181,177.41590129999997,others,1,0.7401406,N/A
517,2013,b182,279.7047682,corn,1,2.17176459,25013.417228816346
518,2013,b183,0.0,corn,0,0.38766169,N/A
519,2013,b184,0.0,corn,0,0.38766169,N/A
520,2013,b185,279.2918138,corn,1,2.17062818,25003.147089000628
521,2013,b186,279.4369343,corn,1,2.16992457,25003.885911643705
522,2013,b187,279.6278926,corn,1,2.17045188,25013.40685816762
523,2013,b188,279.426415,corn,1,2.15690564,25003.8349372985
524,2013,b189,0.0,others,0,0.53232462,N/A
525,2013,b190,279.6541255,corn,1,2.17052425,25013.40685816762
526,2013,b191,178.9270737,others,1,0.74128691,N/A
527,2013,b192,0.0,others,0,0.54466456,N/A
528,2013,b193,0.0,others,0,0.54466456,N/A
529,2013,b194,0.0,corn,0,0.40364527,N/A
530,2013,b195,0.0,others,0,0.54170629,N/A
531,2013,b196,279.37728419999996,corn,1,2.17086375,25003.592420802746
532,2013,b197,279.704004,corn,1,2.17176249,25013.417228816346
533,2013,b198,0.0,corn,0,0.38766169,N/A
534,2013,b199,279.6264445,corn,1,2.17154939,25013.40667716865
535,2013,b200,279.6016609,corn,1,2.17148126,25013.40667716865
536,2013,b201,0.0,corn,0,0.38365541,N/A
537,2013,b202,0.0,others,0,0.54096341,N/A
538,2013,b203,279.3066395,corn,1,2.15656007,25003.226591945677
539,2013,b204,0.0,others,0,0.53232462,N/A
540,2013,b205,279.3649505,corn,1,2.15672835,25003.529880936203
541,2013,b206,279.2715171,corn,1,2.16946702,25003.04340405625
542,2013,b207,279.2419751,corn,1,2.16938523,25002.88915944622
543,2013,b208,279.6282776,corn,1,2.17045294,25013.40685816762
544,2013,b209,0.0,others,0,0.54924426,N/A
545,2013,b210,279.8314375,corn,1,2.1831413,25013.438228044695
546,2013,b211,279.5030064,corn,1,2.18227391,25013.38686399249
547,2013,b212,0.0,others,0,0.54924426,N/A
548,2013,b213,0.0,others,0,0.54741861,N/A
549,2013,b214,0.0,corn,0,0.41856949,N/A
550,2013,b215,279.59032279999997,corn,1,2.17984877,25013.406784179857
551,2013,b216,279.5904807,corn,1,2.17984919,25013.406784179857
552,2013,b217,279.586102,corn,1,2.17983751,25013.406784179857
553,2013,b218,279.5752703,corn,1,2.17980859,25013.406784179857
554,2013,b219,0.0,others,0,0.54059146,N/A
555,2013,b220,0.0,others,0,0.53023277,N/A
556,2013,b221,279.4191485,corn,1,2.15369679,25003.79148959864
557,2013,b222,279.5030064,corn,1,2.15394093,25013.38686399249
558,2013,b223,0.0,others,0,0.54059146,N/A
559,2013,b224,180.9714689,others,1,0.74123149,N/A
560,2013,b225,0.0,corn,0,0.4284865,N/A
561,2013,b226,0.0,others,0,0.54924426,N/A
562,2013,b227,279.2696409,corn,1,2.18165588,25003.024348490104
563,2013,b228,279.5725452,corn,1,2.17980132,25013.406784179857
564,2013,b229,279.5931494,corn,1,2.17985632,25013.40667716865
565,2013,b230,279.6126893,corn,1,2.17990846,25013.40667716865
566,2013,b231,0.0,others,0,0.53023277,N/A
567,2013,b232,0.0,others,0,0.54059146,N/A
568,2013,b233,279.5258782,corn,1,2.16961747,25013.38694288313
569,2013,b234,279.6256387,corn,1,2.16989335,25013.40667716865
570,2013,b235,279.5706907,corn,1,2.17979637,25013.406784179857
571,2013,b236,279.63544179999997,corn,1,2.16992045,25013.40685816762
572,2013,b237,279.5624404,corn,1,2.16971861,25013.401806756043
573,2013,b238,0.0,others,0,0.54924426,N/A
574,2013,b239,0.0,others,0,0.54924426,N/A
575,2013,b240,279.853321,corn,1,2.183199,25013.442164427768
576,2013,b241,279.3203789,corn,1,2.18179037,25003.298380872733
577,2013,b242,279.5998826,corn,1,2.17987429,25013.40667716865
578,2013,b243,0.0,corn,0,0.41856949,N/A
579,2013,b244,0.0,corn,0,0.32611441,N/A
580,2013,b245,279.59553089999997,corn,1,2.17986267,25013.40667716865
581,2013,b246,0.0,others,0,0.54741861,N/A
582,2013,b247,0.0,others,0,0.54059146,N/A
583,2013,b248,279.5185711,corn,1,2.16959725,25013.38694288313
584,2013,b249,0.0,others,0,0.54924426,N/A
585,2013,b250,0.0,others,0,0.54924426,N/A
586,2013,b251,279.2446288,corn,1,2.18158955,25002.917350439817
587,2013,b252,279.71427189999997,corn,1,2.18283219,25013.417228816346
588,2013,b253,0.0,corn,0,0.41856949,N/A
589,2013,b254,279.8281778,corn,1,2.18048287,25013.43277069609
590,2013,b255,279.5575859,corn,1,2.17976138,25013.397446168725
591,2013,b256,0.0,others,0,0.54741861,N/A
592,2013,b257,279.8691781,corn,1,2.18059203,25013.44684619591
593,2013,b258,0.0,others,0,0.54741861,N/A
594,2013,b259,0.0,others,0,0.54059146,N/A
595,2013,b260,279.5348422,corn,1,2.18235811,25013.397446168725
596,2013,b261,0.0,others,0,0.54924426,N/A
597,2013,b262,0.0,others,0,0.54924426,N/A
598,2013,b263,279.2528209,corn,1,2.18161128,25002.9416825974
599,2013,b264,177.65347770000002,others,1,0.74136719,N/A
600,2013,b265,279.7931918,corn,1,2.18038969,25013.43277069609
601,2013,b266,177.0683266,others,1,0.74115883,N/A
602,2013,b267,279.2616018,corn,1,2.17897001,25002.999071443526
603,2013,b268,279.8063475,corn,1,2.18042474,25013.43277069609
604,2013,b269,279.8043883,corn,1,2.18041952,25013.43277069609
605,2013,b270,181.2692121,others,1,0.74133736,N/A
606,2013,b271,279.5030064,corn,1,2.17340302,25013.38686399249
607,2013,b272,0.0,others,0,0.54318809,N/A
608,2013,b273,0.0,others,0,0.54318809,N/A
609,2013,b274,279.5030064,corn,1,2.17258256,25013.38686399249
610,2013,b275,0.0,others,0,0.54263304,N/A
611,2013,b276,0.0,others,0,0.54263304,N/A
612,2013,b277,279.6685659,corn,1,2.17303563,25013.40685816762
613,2013,b278,279.7256096,corn,1,2.17319158,25013.422488793214
614,2013,b279,0.0,others,0,0.53797855,N/A
615,2013,b280,0.0,others,0,0.54318809,N/A
616,2013,b281,279.5030064,corn,1,2.17340302,25013.38686399249
617,2013,b282,182.6247331,others,1,0.74228222,N/A
618,2013,b283,0.0,others,0,0.54263304,N/A
619,2013,b284,0.0,corn,0,0.3926637,N/A
620,2013,b285,0.0,others,0,0.54263304,N/A
621,2013,b286,279.7940153,corn,1,2.17337847,25013.43277069609
622,2013,b287,279.59726390000003,corn,1,2.17284059,25013.40667716865
623,2013,b288,183.4348236,others,1,0.74245021,N/A
624,2013,b289,0.0,others,0,0.53797855,N/A
625,2013,b290,0.0,others,0,0.53797855,N/A
626,2013,b291,182.9237341,others,1,0.74238095,N/A
627,2013,b292,279.5030064,corn,1,2.17340302,25013.38686399249
628,2013,b293,279.5030064,corn,1,2.17340302,25013.38686399249
629,2013,b294,183.4348236,others,1,0.74245021,N/A
630,2013,b295,279.5030064,corn,1,2.17258256,25013.38686399249
631,2013,b296,0.0,others,0,0.54263304,N/A
632,2013,b297,279.5030064,corn,1,2.17258256,25013.38686399249
633,2013,b298,279.5030064,corn,1,2.17258256,25013.38686399249
634,2013,b299,0.0,corn,0,0.39566179,N/A
635,2013,b300,0.0,others,0,0.54318809,N/A
636,2013,b301,0.0,corn,0,0.39566179,N/A
637,2013,b302,0.0,others,0,0.54263304,N/A
638,2013,b303,279.5030064,corn,1,2.17258256,25013.38686399249
639,2013,b304,279.5030064,corn,1,2.17258256,25013.38686399249
640,2013,b305,279.49451849999997,corn,1,2.16563063,25004.20670309861
641,2013,b306,0.0,others,0,0.54263304,N/A
642,2013,b307,183.3202216,others,1,0.74241265,N/A
643,2013,b308,279.5030064,corn,1,2.17258256,25013.38686399249
644,2013,b309,183.3202216,others,1,0.74241265,N/A
645,2013,b310,0.0,others,0,0.54263304,N/A
646,2013,b311,279.5030064,corn,1,2.17258256,25013.38686399249
647,2013,b312,184.0026568,others,1,0.74263467,N/A
648,2013,b313,0.0,others,0,0.5389136,N/A
649,2013,b314,185.46362420000003,others,1,0.74245963,N/A
650,2013,b315,279.5030064,corn,1,2.17258256,25013.38686399249
651,2013,b316,0.0,others,0,0.54263304,N/A
652,2013,b317,279.7447126,corn,1,2.17324378,25013.427911595034
653,2013,b318,279.6826668,corn,1,2.17307419,25013.411938303256
654,2013,b319,0.0,others,0,0.5389136,N/A
655,2013,b320,0.0,others,0,0.5389136,N/A
656,2013,b321,279.5030064,corn,1,2.17258256,25013.38686399249
657,2013,b322,279.5030064,corn,1,2.17258256,25013.38686399249
658,2013,b323,0.0,others,0,0.54263304,N/A
659,2013,b324,0.0,others,0,0.54263304,N/A
660,2013,b325,279.5003029,corn,1,2.1670455,25013.38686399249
661,2013,b326,279.6073564,corn,1,2.16734411,25013.40667716865
662,2013,b327,0.0,others,0,0.54263304,N/A
663,2013,b328,279.5030064,corn,1,2.17258256,25013.38686399249
664,2013,b329,0.0,others,0,0.54263304,N/A
665,2013,b330,0.0,others,0,0.54263304,N/A
666,2013,b331,279.41547679999996,corn,1,2.16680867,25003.782469211754
667,2013,b332,0.0,corn,0,0.37261671,N/A
668,2013,b333,0.0,others,0,0.53722901,N/A
669,2013,b334,0.0,others,0,0.53722901,N/A
670,2013,b335,0.0,others,0,0.52698014,N/A
671,2013,b336,189.881231,others,1,0.74182942,N/A
672,2014,b1,0.0,others,0,0.6810215,N/A
673,2014,b2,127.3829679,others,1,0.74889205,N/A
674,2014,b3,0.0,others,0,0.6810215,N/A
675,2014,b4,279.42410639999997,corn,1,2.31555556,25833.257860085156
676,2014,b5,0.0,others,0,0.67692578,N/A
677,2014,b6,0.0,others,0,0.6810215,N/A
678,2014,b7,279.4362674,corn,1,2.31555888,25833.312284958934
679,2014,b8,0.0,others,0,0.6810215,N/A
680,2014,b9,279.4179601,corn,1,2.31555387,25833.25763930701
681,2014,b10,0.0,others,0,0.67692578,N/A
682,2014,b11,0.0,others,0,0.67692578,N/A
683,2014,b12,0.0,corn,0,1.22523823,N/A
684,2014,b13,0.0,corn,0,1.22523823,N/A
685,2014,b14,0.0,others,0,0.6810215,N/A
686,2014,b15,0.0,others,0,0.67692578,N/A
687,2014,b16,0.0,others,0,0.67692578,N/A
688,2014,b17,0.0,corn,0,1.2529228,N/A
689,2014,b18,0.0,others,0,0.68489414,N/A
690,2014,b19,279.3981707,corn,1,2.31439252,25833.163119079625
691,2014,b20,124.6938134,others,1,0.7487052,N/A
692,2014,b21,279.4439053,corn,1,2.31639389,25833.371825623355
693,2014,b22,0.0,corn,0,1.2529228,N/A
694,2014,b23,0.0,corn,0,1.2529228,N/A
695,2014,b24,0.0,corn,0,1.2529228,N/A
696,2014,b25,0.0,others,0,0.67714433,N/A
697,2014,b26,0.0,others,0,0.67714433,N/A
698,2014,b27,279.4381856,corn,1,2.31639287,25833.312284958934
699,2014,b28,279.4381856,corn,1,2.31639287,25833.312284958934
700,2014,b29,289.7617348,corn,1,2.31683849,25833.576655120294
701,2014,b30,279.4679316,corn,1,2.31639813,25833.462576394606
702,2014,b31,279.4667309,corn,1,2.31441768,25833.462576394606
703,2014,b32,279.45202129999996,corn,1,2.31441229,25833.408591225394
704,2014,b33,0.0,others,0,0.67714433,N/A
705,2014,b34,0.0,others,0,0.67714433,N/A
706,2014,b35,0.0,others,0,0.67010018,N/A
707,2014,b36,279.5003388,corn,1,2.31161392,25833.576655120294
708,2014,b37,0.0,others,0,0.67010018,N/A
709,2014,b38,0.0,others,0,0.67010018,N/A
710,2014,b39,279.35485669999997,corn,1,2.31153672,25833.009189731678
711,2014,b40,0.0,others,0,0.67010018,N/A
712,2014,b41,0.0,corn,0,1.19796065,N/A
713,2014,b42,0.0,others,0,0.67714433,N/A
714,2014,b43,123.3729043,others,1,0.74862419,N/A
715,2014,b44,0.0,others,0,0.67714433,N/A
716,2014,b45,0.0,others,0,0.67010018,N/A
717,2014,b46,0.0,others,0,0.67010018,N/A
718,2014,b47,0.0,others,0,0.67010018,N/A
719,2014,b48,0.0,others,0,0.67010018,N/A
720,2014,b49,279.497934,corn,1,2.31161265,25833.576655120294
721,2014,b50,0.0,others,0,0.67010018,N/A
722,2014,b51,0.0,others,0,0.66872104,N/A
723,2014,b52,0.0,others,0,0.66872104,N/A
724,2014,b53,0.0,corn,0,1.20100811,N/A
725,2014,b54,0.0,others,0,0.67758045,N/A
726,2014,b55,121.9632817,others,1,0.7485525,N/A
727,2014,b56,0.0,others,0,0.67758045,N/A
728,2014,b57,130.2193155,others,1,0.74832462,N/A
729,2014,b58,0.0,corn,0,1.11647859,N/A
730,2014,b59,0.0,others,0,0.66522085,N/A
731,2014,b60,130.7882979,others,1,0.74837856,N/A
732,2014,b61,0.0,corn,0,1.11647859,N/A
733,2014,b62,279.3490886,corn,1,2.30906714,25832.998639017394
734,2014,b63,0.0,others,0,0.66391871,N/A
735,2014,b64,0.0,corn,0,1.20100811,N/A
736,2014,b65,0.0,others,0,0.67758045,N/A
737,2014,b66,0.0,others,0,0.67758045,N/A
738,2014,b67,0.0,corn,0,1.20100811,N/A
739,2014,b68,129.970871,others,1,0.74830022,N/A
740,2014,b69,279.3906268,corn,1,2.30909378,25833.162984546096
741,2014,b70,0.0,others,0,0.66522085,N/A
742,2014,b71,279.49279010000004,corn,1,2.3091591,25833.56610561669
743,2014,b72,279.48062830000003,corn,1,2.30915134,25833.51168454319
744,2014,b73,130.5158223,others,1,0.74835306,N/A
745,2014,b74,0.0,others,0,0.66391871,N/A
746,2014,b75,0.0,others,0,0.66391871,N/A
747,2014,b76,279.44918340000004,corn,1,2.31455578,25833.408591225394
748,2014,b77,279.4363322,corn,1,2.3145512,25833.312284958934
749,2014,b78,121.9632817,others,1,0.7485525,N/A
750,2014,b79,279.4313852,corn,1,2.31454943,25833.312064269296
751,2014,b80,279.40325659999996,corn,1,2.30910187,25833.20885545786
752,2014,b81,279.4027384,corn,1,2.30910154,25833.203386162393
753,2014,b82,0.0,corn,0,1.11647859,N/A
754,2014,b83,279.41136570000003,corn,1,2.30910706,25833.214371086335
755,2014,b84,0.0,corn,0,1.11647859,N/A
756,2014,b85,279.4287839,corn,1,2.30911821,25833.262801229786
757,2014,b86,0.0,others,0,0.66391871,N/A
758,2014,b87,279.3718667,corn,1,2.31452816,25833.058953273554
759,2014,b88,121.9632817,others,1,0.7485525,N/A
760,2014,b89,0.0,others,0,0.67758045,N/A
761,2014,b90,279.4450746,corn,1,2.31455431,25833.37712021269
762,2014,b91,130.2193155,others,1,0.74832462,N/A
763,2014,b92,279.44985859999997,corn,1,2.30913169,25833.408591225394
764,2014,b93,279.3974608,corn,1,2.30909816,25833.163065705747
765,2014,b94,279.47105799999997,corn,1,2.30914523,25833.46818505845
766,2014,b95,301.1462321,corn,1,2.31688713,25833.576655120294
767,2014,b96,279.5131624,corn,1,2.3091721,25833.576655120294
768,2014,b97,279.355886,corn,1,2.31306338,25833.009189731678
769,2014,b98,0.0,corn,0,1.17343136,N/A
770,2014,b99,279.4130998,corn,1,2.3130892,25833.219312257323
771,2014,b100,279.29037869999996,corn,1,2.31303371,25832.73375841204
772,2014,b101,279.4636021,corn,1,2.30926771,25833.457635326624
773,2014,b102,279.4770641,corn,1,2.30927624,25833.506743501403
774,2014,b103,0.0,others,0,0.66545653,N/A
775,2014,b104,129.5791693,others,1,0.74828104,N/A
776,2014,b105,279.4229783,corn,1,2.30924195,25833.257860085156
777,2014,b106,0.0,corn,0,1.11805738,N/A
778,2014,b107,0.0,others,0,0.66391871,N/A
779,2014,b108,0.0,others,0,0.66391871,N/A
780,2014,b109,279.3142207,corn,1,2.31304452,25832.853185662265
781,2014,b110,279.4199289,corn,1,2.31309227,25833.25772040101
782,2014,b111,279.49767049999997,corn,1,2.31312721,25833.576655120294
783,2014,b112,279.4603537,corn,1,2.31311046,25833.457554363646
784,2014,b113,0.0,others,0,0.66545653,N/A
785,2014,b114,279.4639221,corn,1,2.30926792,25833.457635326624
786,2014,b115,279.4088813,corn,1,2.309233,25833.214231346166
787,2014,b116,279.4191812,corn,1,2.30923954,25833.25763930701
788,2014,b117,129.5791693,others,1,0.74828104,N/A
789,2014,b118,133.5695798,others,1,0.74852224,N/A
790,2014,b119,279.3101553,corn,1,2.31304268,25832.842300285854
791,2014,b120,279.3049042,corn,1,2.3130403,25832.83678362455
792,2014,b121,126.4774993,others,1,0.74861778,N/A
793,2014,b122,279.2743055,corn,1,2.31302641,25832.684061946547
794,2014,b123,128.4435771,others,1,0.74816118,N/A
795,2014,b124,0.0,others,0,0.66545653,N/A
796,2014,b125,279.40505659999997,corn,1,2.30923057,25833.2141502193
797,2014,b126,279.4151075,corn,1,2.30923696,25833.219312257323
798,2014,b127,279.5114161,corn,1,2.30929798,25833.576655120294
799,2014,b128,279.4381863,corn,1,2.30840508,25833.312284958934
800,2014,b129,0.0,others,0,0.67360756,N/A
801,2014,b130,125.6782094,others,1,0.74856108,N/A
802,2014,b131,279.2783752,corn,1,2.31302826,25832.68908486219
803,2014,b132,279.4039956,corn,1,2.3130851,25833.2141502193
804,2014,b133,128.9868112,others,1,0.74821986,N/A
805,2014,b134,279.4608652,corn,1,2.30926598,25833.457554363646
806,2014,b135,0.0,others,0,0.66545653,N/A
807,2014,b136,279.4107058,corn,1,2.30923416,25833.214231346166
808,2014,b137,279.42064120000003,corn,1,2.30924047,25833.25772040101
809,2014,b138,279.4381863,corn,1,2.30840508,25833.312284958934
810,2014,b139,0.0,corn,0,1.10777669,N/A
811,2014,b140,279.4096398,corn,1,2.31308764,25833.214231346166
812,2014,b141,125.6518383,others,1,0.74855912,N/A
813,2014,b142,279.2843066,corn,1,2.31303095,25832.694520406647
814,2014,b143,125.6687457,others,1,0.74856038,N/A
815,2014,b144,279.4045458,corn,1,2.30923025,25833.2141502193
816,2014,b145,279.4601373,corn,1,2.30926552,25833.457554363646
817,2014,b146,279.4647013,corn,1,2.30926841,25833.457635326624
818,2014,b147,279.4066588,corn,1,2.30923159,25833.214231346166
819,2014,b148,279.4067961,corn,1,2.30923168,25833.214231346166
820,2014,b149,279.5111997,corn,1,2.30929784,25833.576655120294
821,2014,b150,279.4381863,corn,1,2.30840508,25833.312284958934
822,2014,b151,279.4381863,corn,1,2.30840508,25833.312284958934
823,2014,b152,279.450878,corn,1,2.30944867,25833.408591225394
824,2014,b153,131.5226174,others,1,0.74848634,N/A
825,2014,b154,131.2486119,others,1,0.74846351,N/A
826,2014,b155,131.5226174,others,1,0.74848634,N/A
827,2014,b156,0.0,corn,0,1.11489877,N/A
828,2014,b157,279.41290649999996,corn,1,2.3089795,25833.219312257323
829,2014,b158,279.4133898,corn,1,2.30897981,25833.219312257323
830,2014,b159,0.0,others,0,0.66498485,N/A
831,2014,b160,0.0,corn,0,1.11489877,N/A
832,2014,b161,279.4052611,corn,1,2.30884494,25833.214231346166
833,2014,b162,279.398574,corn,1,2.30884059,25833.163119079625
834,2014,b163,279.4190417,corn,1,2.30942872,25833.25763930701
835,2014,b164,0.0,corn,0,1.12042362,N/A
836,2014,b165,279.49772509999997,corn,1,2.30947798,25833.576655120294
837,2014,b166,279.4147836,corn,1,2.30898071,25833.219312257323
838,2014,b167,130.2479553,others,1,0.74830784,N/A
839,2014,b168,279.38760429999996,corn,1,2.30896317,25833.152220407686
840,2014,b169,0.0,corn,0,1.11489877,N/A
841,2014,b170,279.394695,corn,1,2.30896774,25833.163065705747
842,2014,b171,0.0,corn,0,1.1133179,N/A
843,2014,b172,0.0,corn,0,1.1133179,N/A
844,2014,b173,279.4444597,corn,1,2.31109659,25833.371825623355
845,2014,b174,0.0,others,0,0.66474851,N/A
846,2014,b175,279.4171073,corn,1,2.30885265,25833.252344588378
847,2014,b176,0.0,corn,0,1.1133179,N/A
848,2014,b177,279.502984,corn,1,2.30948126,25833.576655120294
849,2014,b178,0.0,corn,0,1.12042362,N/A
850,2014,b179,279.4956615,corn,1,2.30947669,25833.576655120294
851,2014,b180,0.0,others,0,0.66498485,N/A
852,2014,b181,130.2479553,others,1,0.74830784,N/A
853,2014,b182,279.3877458,corn,1,2.30896326,25833.152220407686
854,2014,b183,300.6450526,corn,1,2.31682765,25833.576655120294
855,2014,b184,0.0,corn,0,1.11489877,N/A
856,2014,b185,279.4909844,corn,1,2.30902981,25833.56610561669
857,2014,b186,0.0,corn,0,1.1133179,N/A
858,2014,b187,279.4069647,corn,1,2.30884605,25833.214231346166
859,2014,b188,279.45733409999997,corn,1,2.31110372,25833.419001541028
860,2014,b189,0.0,others,0,0.66906695,N/A
861,2014,b190,279.40040650000003,corn,1,2.30884178,25833.1682000728
862,2014,b191,131.7966228,others,1,0.74850855,N/A
863,2014,b192,0.0,others,0,0.66580941,N/A
864,2014,b193,0.0,others,0,0.66580941,N/A
865,2014,b194,0.0,corn,0,1.12042362,N/A
866,2014,b195,0.0,others,0,0.66498485,N/A
867,2014,b196,279.4696167,corn,1,2.30901606,25833.46804559745
